symbol,name,price,change,change_percentage,market_value(100M),industry,date
8463,潤泰材,35.2,-0.6,-1.68,52.8,其他業,2021/05/13
2486,一詮,26.05,0.2,0.77,52.6,光電業,2021/05/13
3062,建漢,16.0,0.1,0.63,52.6,通信網路業,2021/05/13
8042,金山電,41.8,1.05,2.58,52.5,電子零組件業,2021/05/13
6438,迅得,86.4,-0.6,-0.69,52.1,其他電子業,2021/05/13
4171,瑞基,127.5,11.5,9.91,51.8,農業科技業,2021/05/13
3209,全科,27.35,0.1,0.37,49.4,電子通路業,2021/05/13
1338,廣華-KY,61.5,-2.7,-4.21,51.6,汽車工業,2021/05/13
8427,基勝-KY,49.4,-0.8,-1.59,51.5,其他業,2021/05/13
2030,彰源,18.35,-2.0,-9.83,51.5,鋼鐵工業,2021/05/13
4952,凌通,47.3,1.25,2.71,51.5,半導體業,2021/05/13
3257,虹冠電,70.7,0.6,0.86,51.4,半導體業,2021/05/13
6655,科定,69.5,0.9,1.31,51.4,其他業,2021/05/13
3416,融程電,70.9,-0.9,-1.25,51.4,電腦及週邊設備業,2021/05/13
2460,建通,30.35,-3.35,-9.94,51.4,電子零組件業,2021/05/13
8473,山林水,38.05,0.4,1.06,51.3,其他業,2021/05/13
1580,新麥,102.0,0.5,0.49,51.2,電機機械,2021/05/13
4126,太醫,70.5,-0.4,-0.56,51.2,生技醫療業,2021/05/13
1788,杏昌,133.0,0.5,0.38,50.9,生技醫療業,2021/05/13
1533,車王電,51.5,2.6,5.32,50.8,汽車工業,2021/05/13
8114,振樺電,67.7,-0.8,-1.17,71.8,電腦及週邊設備業,2021/05/13
6209,今國光,31.05,-0.15,-0.48,50.7,光電業,2021/05/13
6104,創惟,56.1,-0.9,-1.58,50.6,半導體業,2021/05/13
8109,博大,69.0,-0.4,-0.58,50.1,電子零組件業,2021/05/13
1437,勤益控,24.55,-0.4,-1.6,49.9,其他業,2021/05/13
6124,業強,27.35,0.55,2.05,49.9,電子零組件業,2021/05/13
2109,華豐,17.85,-1.15,-6.05,49.9,橡膠工業,2021/05/13
2466,冠西電,31.8,-0.25,-0.78,49.7,光電業,2021/05/13
2430,燦坤,29.75,1.55,5.5,49.5,電子通路業,2021/05/13
5299,杰力,139.5,5.0,3.72,49.5,半導體業,2021/05/13
2316,楠梓電,27.05,-0.45,-1.64,49.4,電子零組件業,2021/05/13
6129,普誠,27.25,0.05,0.18,49.3,半導體業,2021/05/13
3167,大量,61.1,0.3,0.49,49.0,電機機械,2021/05/13
8261,富鼎,60.0,-0.1,-0.17,48.8,半導體業,2021/05/13
2402,毅嘉,15.85,0.1,0.63,48.7,電子零組件業,2021/05/13
1457,宜進,16.15,-1.25,-7.18,48.7,紡織纖維,2021/05/13
8021,尖點,34.25,-0.15,-0.44,48.7,其他電子業,2021/05/13
2390,云辰,22.75,2.05,9.9,48.7,其他電子業,2021/05/13
6449,鈺邦,57.5,-0.3,-0.52,48.6,電子零組件業,2021/05/13
1806,冠軍,11.2,-1.2,-9.68,48.6,玻璃陶瓷,2021/05/13
5439,高技,56.4,-0.3,-0.53,48.5,電子零組件業,2021/05/13
8446,華研,91.6,-2.3,-2.45,48.5,文化創意業,2021/05/13
1514,亞力,22.25,-1.1,-4.71,48.4,電機機械,2021/05/13
2546,根基,45.5,-0.65,-1.41,48.2,建材營造業,2021/05/13
2841,台開,6.3,-0.05,-0.79,47.9,建材營造業,2021/05/13
6747,亨泰光,198.0,4.0,2.06,47.9,生技醫療業,2021/05/13
2616,山隆,34.85,-0.55,-1.55,47.8,油電燃氣業,2021/05/13
1268,漢來美食,126.5,-1.0,-0.78,47.7,觀光事業,2021/05/13
8183,精星,39.25,1.6,4.25,47.6,其他電子業,2021/05/13
3622,洋華,31.35,-0.05,-0.16,47.4,光電業,2021/05/13
8155,博智,95.2,3.2,3.48,47.4,電子零組件業,2021/05/13
9946,三發地產,14.75,-0.05,-0.34,47.3,建材營造業,2021/05/13
6509,聚和,27.3,-0.25,-0.91,47.3,化學工業,2021/05/13
4190,佐登-KY,77.6,1.3,1.7,47.3,生技醫療業,2021/05/13
3583,辛耘,57.9,0.3,0.52,47.0,半導體業,2021/05/13
6251,定穎,16.9,-0.4,-2.31,46.9,電子零組件業,2021/05/13
3605,宏致,38.25,-0.75,-1.92,46.8,電子零組件業,2021/05/13
8383,千附,39.4,-0.5,-1.25,46.6,其他電子業,2021/05/13
5533,皇鼎,16.3,-0.2,-1.21,46.5,建材營造業,2021/05/13
2732,六角,107.5,1.5,1.42,46.7,觀光事業,2021/05/13
5519,隆大,21.2,-0.3,-1.4,46.5,建材營造業,2021/05/13
2241,艾姆勒,52.2,-1.8,-3.33,46.8,電機機械,2021/05/13
2342,茂矽,29.7,0.8,2.77,46.4,半導體業,2021/05/13
1535,中宇,37.2,-0.3,-0.8,46.0,電機機械,2021/05/13
4439,冠星-KY,145.5,-2.5,-1.69,45.8,紡織纖維,2021/05/13
6288,聯嘉,25.0,-2.0,-7.41,42.8,汽車工業,2021/05/13
8390,金益鼎,39.25,-1.6,-3.92,47.1,其他業,2021/05/13
1525,江申,62.1,-1.3,-2.05,45.6,汽車工業,2021/05/13
6457,紘康,152.5,13.5,9.71,45.5,半導體業,2021/05/13
2816,旺旺保,20.35,0.15,0.74,45.5,保險業,2021/05/13
4540,全球傳動,48.3,0.4,0.84,45.5,電機機械,2021/05/13
2406,國碩,15.9,-0.1,-0.62,45.5,光電業,2021/05/13
6477,安集,42.15,-4.65,-9.94,39.8,光電業,2021/05/13
4934,太極,22.6,-0.65,-2.8,45.2,光電業,2021/05/13
3305,昇貿,38.2,0.2,0.53,45.2,其他電子業,2021/05/13
3088,艾訊,54.1,0.6,1.12,45.4,電腦及週邊設備業,2021/05/13
1762,中化生,58.2,-3.5,-5.67,45.1,生技醫療業,2021/05/13
6613,朋億,133.0,0.0,0.0,45.1,其他電子業,2021/05/13
2640,大車隊,79.9,0.0,0.0,45.1,其他業,2021/05/13
1730,花仙子,71.3,0.5,0.71,45.1,化學工業,2021/05/13
6208,日揚,38.85,-0.75,-1.89,45.4,電子零組件業,2021/05/13
3032,偉訓,39.55,-0.05,-0.13,44.8,電子零組件業,2021/05/13
3041,揚智,22.95,0.0,0.0,44.5,半導體業,2021/05/13
2062,橋椿,27.25,0.15,0.55,44.4,其他業,2021/05/13
6197,佳必琪,36.35,0.4,1.11,44.4,電子零組件業,2021/05/13
3484,崧騰,63.5,-0.8,-1.24,44.3,電子零組件業,2021/05/13
5521,工信,9.89,-0.09,-0.9,44.3,建材營造業,2021/05/13
2414,精技,27.35,-0.25,-0.91,44.2,電子通路業,2021/05/13
4737,華廣,71.3,-0.5,-0.7,43.9,生技醫療業,2021/05/13
9931,欣高,40.0,-0.05,-0.12,44.2,油電燃氣業,2021/05/13
6175,立敦,32.25,-0.7,-2.12,45.2,電子零組件業,2021/05/13
1615,大山,35.7,-3.25,-8.34,43.9,電器電纜,2021/05/13
3558,神準,89.5,-0.4,-0.44,43.9,通信網路業,2021/05/13
3540,曜越,65.7,0.5,0.77,43.8,電腦及週邊設備業,2021/05/13
4764,雙鍵,57.8,-1.8,-3.02,43.6,化學工業,2021/05/13
3226,至寶電,67.5,2.6,4.01,43.5,電機機械,2021/05/13
8478,東哥遊艇,47.75,-0.7,-1.44,43.4,其他業,2021/05/13
8084,巨虹,62.4,-6.1,-8.91,43.4,電子通路業,2021/05/13
3266,昇陽,12.3,-0.5,-3.91,43.3,建材營造業,2021/05/13
2538,基泰,9.86,-0.1,-1.0,43.2,建材營造業,2021/05/13
4106,雃博,42.75,3.85,9.9,43.1,生技醫療業,2021/05/13
8271,宇瞻,42.3,0.7,1.68,43.1,半導體業,2021/05/13
4401,東隆興,35.65,-3.95,-9.97,42.9,紡織纖維,2021/05/13
5523,豐謙,27.65,-0.9,-3.15,42.9,建材營造業,2021/05/13
4426,利勤,24.6,-1.25,-4.84,42.5,紡織纖維,2021/05/13
8480,泰昇-KY,108.0,0.0,0.0,42.4,其他業,2021/05/13
6598,ABC-KY,51.9,4.7,9.96,42.2,生技醫療業,2021/05/13
2509,全坤建,18.85,0.0,0.0,42.3,建材營造業,2021/05/13
6538,倉和,113.5,6.0,5.58,42.3,電子零組件業,2021/05/13
6668,中揚光,61.8,0.0,0.0,42.2,光電業,2021/05/13
2374,佳能,14.95,-0.4,-2.61,42.2,光電業,2021/05/13
2405,浩鑫,12.25,0.45,3.81,42.1,電腦及週邊設備業,2021/05/13
5392,應華,24.75,-0.2,-0.8,42.1,光電業,2021/05/13
4721,美琪瑪,55.9,0.2,0.36,41.9,化學工業,2021/05/13
2493,揚博,36.5,0.35,0.97,41.8,電子零組件業,2021/05/13
3083,網龍,48.45,0.55,1.15,41.7,文化創意業,2021/05/13
5309,系統電,27.0,-0.75,-2.7,41.7,電子零組件業,2021/05/13
3527,聚積,93.1,0.6,0.65,41.4,半導體業,2021/05/13
5403,中菲,65.7,-1.3,-1.94,41.1,資訊服務業,2021/05/13
3289,宜特,43.95,0.15,0.34,41.1,其他電子業,2021/05/13
2399,映泰,23.0,-2.55,-9.98,41.0,電腦及週邊設備業,2021/05/13
3675,德微,92.1,1.4,1.54,40.9,半導體業,2021/05/13
1414,東和,18.55,-2.05,-9.95,40.8,紡織纖維,2021/05/13
4991,環宇-KY,44.4,1.1,2.54,40.8,半導體業,2021/05/13
2484,希華,25.55,-0.95,-3.58,40.7,電子零組件業,2021/05/13
1810,和成,11.0,-0.65,-5.58,40.7,玻璃陶瓷,2021/05/13
2115,六暉-KY,45.0,-1.35,-2.91,40.7,汽車工業,2021/05/13
4163,鐿鈦,84.0,-2.2,-2.55,40.6,生技醫療業,2021/05/13
3631,晟楠,50.6,-0.6,-1.17,41.4,電子零組件業,2021/05/13
5514,三豐,20.8,0.15,0.73,40.4,建材營造業,2021/05/13
1467,南緯,17.2,-0.55,-3.1,40.2,紡織纖維,2021/05/13
3548,兆利,66.8,3.7,5.86,40.2,電子零組件業,2021/05/13
6201,亞弘電,45.0,-0.85,-1.85,40.1,其他電子業,2021/05/13
2462,良得電,27.85,-1.25,-4.3,39.5,電子零組件業,2021/05/13
6263,普萊德,63.2,0.6,0.96,39.5,通信網路業,2021/05/13
1752,南光,39.1,0.75,1.96,39.5,生技醫療業,2021/05/13
6026,福邦證,15.85,-0.85,-5.09,45.1,證券業,2021/05/13
6552,易華電,47.3,0.85,1.83,39.3,半導體業,2021/05/13
4728,雙美,72.0,3.5,5.11,39.2,生技醫療業,2021/05/13
3491,昇達科,63.0,1.2,1.94,39.2,通信網路業,2021/05/13
3338,泰碩,44.3,-0.7,-1.56,38.9,電子零組件業,2021/05/13
1341,富林-KY,78.7,0.7,0.9,38.9,塑膠工業,2021/05/13
2852,第一保,12.9,-0.25,-1.9,38.9,保險業,2021/05/13
9105,泰金寶-DR,4.62,-0.05,-1.07,38.8,,2021/05/13
3437,榮創,26.8,1.45,5.72,38.7,光電業,2021/05/13
2506,太設,10.0,-0.25,-2.44,38.7,建材營造業,2021/05/13
4707,磐亞,12.75,-0.55,-4.14,38.5,化學工業,2021/05/13
5907,大洋-KY,19.65,-0.35,-1.75,38.4,貿易百貨業,2021/05/13
4526,東台,15.0,-0.5,-3.23,38.2,電機機械,2021/05/13
3346,麗清,41.75,0.7,1.71,38.5,汽車工業,2021/05/13
8996,高力,42.65,0.0,0.0,38.1,電機機械,2021/05/13
1451,年興,19.1,-1.6,-7.73,37.8,紡織纖維,2021/05/13
3373,熱映,87.3,7.9,9.95,37.8,其他電子業,2021/05/13
4974,亞泰,51.9,-0.3,-0.57,37.6,電子零組件業,2021/05/13
1446,宏和,27.3,-0.55,-1.97,37.6,紡織纖維,2021/05/13
1436,華友聯,39.2,0.3,0.77,37.5,建材營造業,2021/05/13
6142,友勁,11.25,0.0,0.0,37.2,通信網路業,2021/05/13
1626,艾美特-KY,26.6,-0.2,-0.75,37.1,電器電纜,2021/05/13
8466,美吉吉-KY,56.1,-0.4,-0.71,37.1,其他業,2021/05/13
2642,宅配通,38.8,3.5,9.92,37.0,航運業,2021/05/13
6516,勤崴國際,95.5,-3.5,-3.54,36.9,資訊服務業,2021/05/13
4133,亞諾法,60.8,5.5,9.95,36.8,生技醫療業,2021/05/13
5013,強新,27.55,-2.65,-8.77,36.8,鋼鐵工業,2021/05/13
4967,十銓,50.0,-2.1,-4.03,34.1,半導體業,2021/05/13
3546,宇峻,79.9,1.5,1.91,36.7,文化創意業,2021/05/13
6485,點序,93.0,-5.2,-5.3,37.6,半導體業,2021/05/13
1541,錩泰,46.35,-1.2,-2.52,36.5,電機機械,2021/05/13
2752,豆府,158.5,2.5,1.6,36.5,觀光事業,2021/05/13
5312,寶島科,60.6,0.3,0.5,36.4,生技醫療業,2021/05/13
1618,合機,15.1,-0.85,-5.33,36.4,電器電纜,2021/05/13
3141,晶宏,55.5,1.9,3.54,36.3,半導體業,2021/05/13
6219,富旺,23.5,0.95,4.21,36.2,建材營造業,2021/05/13
3144,新揚科,35.95,0.0,0.0,36.2,電子零組件業,2021/05/13
4120,友華,41.7,-1.0,-2.34,36.2,生技醫療業,2021/05/13
3265,台星科,26.45,-0.1,-0.38,36.0,半導體業,2021/05/13
9935,慶豐富,21.2,-0.35,-1.62,36.0,其他業,2021/05/13
4999,鑫禾,48.3,0.65,1.36,35.9,電子零組件業,2021/05/13
6168,宏齊,17.4,0.0,0.0,35.9,光電業,2021/05/13
6664,群翊,64.8,-0.6,-0.92,35.6,電子零組件業,2021/05/13
9906,欣巴巴,42.75,-1.45,-3.28,35.6,建材營造業,2021/05/13
6186,新潤,27.35,-0.15,-0.55,35.6,建材營造業,2021/05/13
6221,晉泰,69.6,2.6,3.88,35.5,資訊服務業,2021/05/13
3024,憶聲,12.8,0.05,0.39,35.5,光電業,2021/05/13
3060,銘異,25.7,-1.6,-5.86,35.4,電腦及週邊設備業,2021/05/13
3479,安勤,50.3,0.2,0.4,35.3,電腦及週邊設備業,2021/05/13
1521,大億,46.2,-0.85,-1.81,35.2,汽車工業,2021/05/13
6569,醫揚,128.0,0.0,0.0,35.2,生技醫療業,2021/05/13
6666,羅麗芬-KY,74.0,-0.9,-1.2,35.1,生技醫療業,2021/05/13
6143,振曜,41.95,-0.05,-0.12,34.8,通信網路業,2021/05/13
3556,禾瑞亞,58.5,1.9,3.36,34.8,半導體業,2021/05/13
8403,盛弘,31.95,-0.3,-0.93,34.8,生技醫療業,2021/05/13
4580,捷流閥業,88.8,0.0,0.0,34.7,電機機械,2021/05/13
1725,元禎,19.1,-1.6,-7.73,34.7,化學工業,2021/05/13
6435,大中,104.0,2.5,2.46,34.6,半導體業,2021/05/13
1342,八貫,51.0,-0.1,-0.2,34.6,其他業,2021/05/13
4552,力達-KY,29.8,-1.1,-3.56,34.6,電機機械,2021/05/13
1586,和勤,40.8,-0.8,-1.92,34.3,電機機械,2021/05/13
4549,桓達,80.6,1.1,1.38,34.2,電機機械,2021/05/13
2423,固緯,23.55,0.2,0.86,34.2,其他電子業,2021/05/13
6499,益安,51.3,4.0,8.46,34.1,生技醫療業,2021/05/13
2613,中櫃,22.95,-2.5,-9.82,34.1,航運業,2021/05/13
8931,大汽電,27.85,-0.2,-0.71,34.0,油電燃氣業,2021/05/13
2008,高興昌,16.9,-1.45,-7.9,33.9,鋼鐵工業,2021/05/13
2069,運錩,21.7,-1.35,-5.86,33.9,鋼鐵工業,2021/05/13
6111,大宇資,53.8,-1.8,-3.24,33.9,文化創意業,2021/05/13
1611,中電,10.5,-0.5,-4.55,33.9,電器電纜,2021/05/13
3455,由田,55.1,-1.0,-1.78,33.9,光電業,2021/05/13
5511,德昌,29.8,-0.2,-0.67,33.8,建材營造業,2021/05/13
4735,豪展,89.2,-1.2,-1.33,33.7,生技醫療業,2021/05/13
3624,光頡,28.7,-0.3,-1.03,33.7,電子零組件業,2021/05/13
6523,達爾膚,74.7,-1.3,-1.71,33.7,生技醫療業,2021/05/13
4722,國精化,33.6,-1.0,-2.89,33.6,化學工業,2021/05/13
2497,怡利電,28.15,1.3,4.84,33.4,汽車工業,2021/05/13
8234,新漢,23.65,-0.05,-0.21,33.4,電腦及週邊設備業,2021/05/13
6141,柏承,25.8,0.6,2.38,33.3,電子零組件業,2021/05/13
2712,遠雄來,31.55,-2.4,-7.07,33.1,觀光事業,2021/05/13
6568,宏觀,129.0,-1.5,-1.15,33.1,半導體業,2021/05/13
6294,智基,141.5,-0.5,-0.35,33.1,文化創意業,2021/05/13
3317,尼克森,54.0,-1.3,-2.35,33.1,半導體業,2021/05/13
8182,加高,30.9,-0.05,-0.16,33.1,電子零組件業,2021/05/13
4555,氣立,49.45,0.0,0.0,33.1,電機機械,2021/05/13
3323,加百裕,41.1,-0.25,-0.6,33.0,電腦及週邊設備業,2021/05/13
6441,廣錠,85.4,4.3,5.3,32.9,電腦及週邊設備業,2021/05/13
1530,亞崴,34.1,-0.9,-2.57,32.9,電機機械,2021/05/13
8416,實威,116.0,-1.0,-0.85,32.7,資訊服務業,2021/05/13
1593,祺驊,93.3,-6.0,-6.04,32.9,生技醫療業,2021/05/13
3213,茂訊,55.2,0.7,1.28,32.4,電腦及週邊設備業,2021/05/13
8099,大世科,36.55,2.8,8.3,32.4,資訊服務業,2021/05/13
3438,類比科,68.6,3.3,5.05,32.4,半導體業,2021/05/13
1713,國化,21.4,-0.8,-3.6,32.3,化學工業,2021/05/13
3713,新晶投控,41.3,0.3,0.73,32.3,光電業,2021/05/13
4760,勤凱,100.5,1.0,1.01,32.2,其他電子業,2021/05/13
5515,建國,12.5,-0.15,-1.19,32.2,建材營造業,2021/05/13
4528,江興鍛,42.0,-0.25,-0.59,32.1,電機機械,2021/05/13
4930,燦星網,23.9,0.2,0.84,32.1,電器電纜,2021/05/13
5452,佶優,21.5,-0.85,-3.8,32.0,其他電子業,2021/05/13
6558,興能高,36.65,1.35,3.82,31.8,其他電子業,2021/05/13
8104,錸寶,47.0,0.0,0.0,32.0,光電業,2021/05/13
1233,天仁,35.0,0.0,0.0,31.7,食品工業,2021/05/13
6287,元隆,7.2,0.2,2.86,31.5,半導體業,2021/05/13
1235,興泰,30.15,-0.15,-0.5,31.5,食品工業,2021/05/13
4572,駐龍,87.5,1.5,1.74,31.3,電機機械,2021/05/13
2926,誠品生活,66.0,-0.3,-0.45,31.3,文化創意業,2021/05/13
8240,華宏,31.25,-0.3,-0.95,31.3,光電業,2021/05/13
6128,上福,24.4,-0.1,-0.41,31.1,電腦及週邊設備業,2021/05/13
1731,美吾華,23.4,2.1,9.86,31.1,生技醫療業,2021/05/13
3163,波若威,41.3,1.3,3.25,31.1,通信網路業,2021/05/13
3372,典範,18.05,0.3,1.69,31.1,半導體業,2021/05/13
1786,科妍,50.7,-1.1,-2.12,30.9,生技醫療業,2021/05/13
4417,金洲,36.8,-0.15,-0.41,30.9,紡織纖維,2021/05/13
3694,海華,20.4,-1.9,-8.52,30.7,通信網路業,2021/05/13
6776,展碁國際,37.55,0.55,1.49,30.6,電子通路業,2021/05/13
4566,時碩工業,45.25,0.55,1.23,30.5,電機機械,2021/05/13
3038,全台,18.8,0.05,0.27,30.5,光電業,2021/05/13
2722,夏都,27.35,-0.85,-3.01,30.5,觀光事業,2021/05/13
5489,彩富,29.65,0.25,0.85,30.5,其他電子業,2021/05/13
2461,光群雷,19.1,-0.7,-3.54,30.4,其他電子業,2021/05/13
3178,公準,67.4,5.0,8.01,30.4,電機機械,2021/05/13
3528,安馳,46.1,0.1,0.22,30.2,電子通路業,2021/05/13
3588,通嘉,63.3,2.2,3.6,30.2,半導體業,2021/05/13
2425,承啟,29.75,-0.3,-1.0,30.2,電腦及週邊設備業,2021/05/13
6220,岳豐,22.95,-0.55,-2.34,30.3,電子零組件業,2021/05/13
6126,信音,23.75,0.05,0.21,30.1,電子零組件業,2021/05/13
1599,宏佳騰,39.2,0.15,0.38,29.9,電機機械,2021/05/13
2705,六福,16.0,-0.25,-1.54,29.8,觀光事業,2021/05/13
5520,力泰,49.4,-0.2,-0.4,29.8,建材營造業,2021/05/13
2754,亞洲藏壽司,64.5,3.7,6.09,29.5,觀光事業,2021/05/13
6486,互動,76.2,0.2,0.26,29.5,通信網路業,2021/05/13
2906,高林,14.1,-0.9,-6.0,29.5,貿易百貨業,2021/05/13
6651,全宇昕,89.4,3.8,4.44,29.1,半導體業,2021/05/13
6494,九齊,93.3,1.8,1.97,29.4,半導體業,2021/05/13
1569,濱川,24.4,0.35,1.46,29.4,電腦及週邊設備業,2021/05/13
6190,萬泰科,20.95,-1.1,-4.99,29.4,通信網路業,2021/05/13
3040,遠見,46.65,-0.45,-0.96,29.4,其他業,2021/05/13
6754,匯僑設計,44.5,-1.15,-2.52,29.4,其他業,2021/05/13
4933,友輝,36.95,-0.55,-1.47,29.4,光電業,2021/05/13
3512,皇龍,34.95,0.1,0.29,29.4,電子零組件業,2021/05/13
3031,佰鴻,16.15,-0.45,-2.71,29.3,光電業,2021/05/13
8933,愛地雅,12.05,-0.15,-1.23,35.3,其他業,2021/05/13
1452,宏益,22.1,-2.45,-9.98,29.3,紡織纖維,2021/05/13
2748,雲品,38.8,-0.7,-1.77,29.3,觀光事業,2021/05/13
3055,蔚華科,28.45,0.25,0.89,29.1,電子通路業,2021/05/13
5356,協益,28.2,-0.15,-0.53,29.1,電腦及週邊設備業,2021/05/13
6123,上奇,49.15,0.65,1.34,29.0,電腦及週邊設備業,2021/05/13
1323,永裕,31.75,-0.5,-1.55,29.0,塑膠工業,2021/05/13
3402,漢科,39.6,0.35,0.89,28.9,其他電子業,2021/05/13
6235,華孚,17.0,-0.3,-1.73,28.7,電腦及週邊設備業,2021/05/13
1423,利華,20.8,0.0,0.0,28.8,紡織纖維,2021/05/13
4130,健亞,26.55,0.35,1.34,28.6,生技醫療業,2021/05/13
1906,寶隆,18.95,-1.7,-8.23,28.6,造紙工業,2021/05/13
8103,瀚荃,36.2,1.0,2.84,28.6,電子零組件業,2021/05/13
1339,昭輝,38.5,0.0,0.0,28.5,汽車工業,2021/05/13
6108,競國,17.85,-0.55,-2.99,28.5,電子零組件業,2021/05/13
4907,富宇,24.15,-0.1,-0.41,28.5,建材營造業,2021/05/13
2302,麗正,17.15,-1.2,-6.54,28.5,半導體業,2021/05/13
6671,三能-KY,46.9,-0.1,-0.21,28.5,其他業,2021/05/13
5223,安力-KY,63.0,3.8,6.42,28.1,電腦及週邊設備業,2021/05/13
4168,醣聯,28.75,-2.05,-6.66,28.0,生技醫療業,2021/05/13
1220,台榮,15.8,-0.7,-4.24,28.0,食品工業,2021/05/13
5465,富驊,17.05,-0.2,-1.16,28.0,電腦及週邊設備業,2021/05/13
4113,聯上,13.25,0.35,2.71,28.0,建材營造業,2021/05/13
4560,強信-KY,40.8,-0.05,-0.12,27.7,電機機械,2021/05/13
8279,生展,102.5,0.5,0.49,27.8,生技醫療業,2021/05/13
2359,所羅門,16.2,0.1,0.62,27.8,其他電子業,2021/05/13
9944,新麗,25.4,2.3,9.96,27.7,其他業,2021/05/13
6426,統新,71.8,-1.2,-1.64,27.6,通信網路業,2021/05/13
1417,嘉裕,14.55,-1.1,-7.03,27.6,紡織纖維,2021/05/13
3551,世禾,48.65,-0.8,-1.62,27.6,其他電子業,2021/05/13
8249,菱光,21.6,0.0,0.0,27.4,電子零組件業,2021/05/13
6733,博晟生醫,27.0,0.0,0.0,27.4,生技醫療業,2021/05/13
3071,協禧,24.9,-0.05,-0.2,27.4,電腦及週邊設備業,2021/05/13
8121,越峰,14.95,-0.75,-4.78,27.4,電子零組件業,2021/05/13
5206,坤悅,17.5,0.1,0.57,27.3,建材營造業,2021/05/13
5014,建錩,16.5,-1.8,-9.84,27.3,鋼鐵工業,2021/05/13
1799,易威,19.55,1.75,9.83,27.2,生技醫療業,2021/05/13
2641,正德,17.85,-1.95,-9.85,27.2,航運業,2021/05/13
8054,安國,38.4,1.6,4.35,27.1,半導體業,2021/05/13
8040,九暘,39.5,2.5,6.76,27.1,半導體業,2021/05/13
8091,翔名,59.5,-0.2,-0.34,27.0,電子零組件業,2021/05/13
8049,晶采,22.8,0.15,0.66,27.0,光電業,2021/05/13
1531,高林股,14.65,-0.25,-1.68,26.9,電機機械,2021/05/13
6417,韋僑,75.5,0.5,0.67,26.9,通信網路業,2021/05/13
3701,大眾控,14.1,0.1,0.71,26.8,電腦及週邊設備業,2021/05/13
4944,兆遠,30.7,1.2,4.07,26.7,光電業,2021/05/13
6127,九豪,24.65,0.25,1.02,26.6,電子零組件業,2021/05/13
1526,日馳,44.4,0.55,1.25,26.6,電機機械,2021/05/13
2365,昆盈,11.85,0.4,3.49,26.6,電腦及週邊設備業,2021/05/13
2739,寒舍,23.8,-1.2,-4.8,26.5,觀光事業,2021/05/13
7556,意德士,124.0,11.0,9.73,26.5,半導體業,2021/05/13
3052,夆典,11.55,-0.4,-3.35,26.4,建材營造業,2021/05/13
2415,錩新,33.0,-0.95,-2.8,26.4,電子零組件業,2021/05/13
3224,三顧,45.3,3.55,8.5,26.3,電子通路業,2021/05/13
8367,建新國際,32.3,-1.35,-4.01,26.2,航運業,2021/05/13
1777,生泰,87.0,-1.3,-1.47,26.2,生技醫療業,2021/05/13
5490,同亨,27.0,0.55,2.08,26.0,電腦及週邊設備業,2021/05/13
1473,台南,17.6,0.1,0.57,25.9,紡織纖維,2021/05/13
1733,五鼎,25.9,2.35,9.98,25.9,生技醫療業,2021/05/13
6231,系微,68.0,1.4,2.1,25.9,資訊服務業,2021/05/13
6542,隆中,61.5,0.9,1.49,25.8,文化創意業,2021/05/13
8374,羅昇,23.0,-0.35,-1.5,25.8,電機機械,2021/05/13
3294,英濟,19.55,0.65,3.44,25.8,電子零組件業,2021/05/13
8431,匯鑽科,58.0,1.8,3.2,25.8,其他電子業,2021/05/13
1817,凱撒衛,35.5,-0.15,-0.42,25.8,玻璃陶瓷,2021/05/13
4535,至興,34.05,0.25,0.74,25.8,電機機械,2021/05/13
6195,詩肯,55.8,1.1,2.01,27.1,貿易百貨業,2021/05/13
2537,聯上發,8.56,-0.17,-1.95,25.7,建材營造業,2021/05/13
2413,環科,20.15,0.25,1.26,25.7,電子零組件業,2021/05/13
3094,聯傑,30.3,1.25,4.3,25.6,半導體業,2021/05/13
3541,西柏,45.15,-0.6,-1.31,25.6,其他電子業,2021/05/13
6716,應廣,115.0,4.0,3.6,25.6,半導體業,2021/05/13
3004,豐達科,48.6,-0.4,-0.82,25.6,鋼鐵工業,2021/05/13
1568,倉佑,24.8,0.8,3.33,25.6,汽車工業,2021/05/13
6233,旺玖,32.1,0.8,2.56,25.6,半導體業,2021/05/13
4557,永新-KY,64.0,0.4,0.63,25.5,汽車工業,2021/05/13
2611,志信,14.75,-1.6,-9.79,25.3,航運業,2021/05/13
1617,榮星,17.55,-1.8,-9.3,25.3,電器電纜,2021/05/13
8064,東捷,15.35,0.0,0.0,25.3,光電業,2021/05/13
6698,旭暉應材,38.0,-0.2,-0.52,25.2,其他電子業,2021/05/13
6508,惠光,29.55,0.05,0.17,25.2,農業科技業,2021/05/13
6577,勁豐,65.6,-0.4,-0.61,25.1,電腦及週邊設備業,2021/05/13
4129,聯合,32.1,0.45,1.42,25.2,生技醫療業,2021/05/13
3164,景岳,28.7,2.6,9.96,24.8,生技醫療業,2021/05/13
5450,南良,20.0,-0.75,-3.61,24.5,其他業,2021/05/13
5498,凱崴,14.45,-0.2,-1.37,24.5,電子零組件業,2021/05/13
3666,光耀,41.7,3.05,7.89,24.4,光電業,2021/05/13
8411,福貞-KY,13.9,-0.1,-0.71,24.4,其他業,2021/05/13
8171,天宇,48.0,-4.0,-7.69,28.2,通信網路業,2021/05/13
2442,新美齊,10.1,-0.2,-1.94,24.2,電腦及週邊設備業,2021/05/13
3356,奇偶,26.95,0.25,0.94,24.2,光電業,2021/05/13
